latitude,longitude,value,aqi,so2,no2,o3,value2
37.3935821,140.3435799,85.0,34.0,1.5,8.4,20.0,85.0
37.4940417,139.925646,46.0,21.0,1.5,3.8,11.2,46.0
37.4940417,139.925646,41.0,21.0,1.5,3.8,11.2,41.0
34.06653,-118.22676,44.0,56.0,0.5,24.2,15.2,44.0
34.6223426,136.0917954,22.0,21.0,1.5,1.0,12.1,22.0
36.9632779,140.8926893,33.0,21.0,1.5,4.7,18.4,33.0
35.6523419,139.6906188,41.0,19.0,1.5,21.3,13.6,41.0
37.6399941,140.9503931,78.8,9.0,1.5,1.0,27.2,78.8
37.3909309,140.3965114,86.0,13.0,1.5,3.8,16.0,86.0
37.3909309,140.3965114,64.0,13.0,1.5,3.8,16.0,64.0
38.8577,-77.05922,19.0,23.0,0.2,2.7,13.9,19.0
35.6718388,139.7551457,31.0,17.0,1.5,18.6,12.1,31.0
37.3935821,140.3435799,69.0,34.0,1.5,8.4,20.0,69.0
37.7669407,140.4494579,101.0,5.0,1.5,3.8,10.4,101.0
37.3909309,140.3965114,80.0,13.0,1.5,3.8,16.0,80.0
37.3909309,140.3965114,134.0,13.0,1.5,3.8,16.0,134.0
37.3935821,140.3435799,41.0,34.0,1.5,8.4,20.0,41.0
37.3909309,140.3965114,75.0,13.0,1.5,3.8,16.0,75.0
37.3909309,140.3965114,77.0,13.0,1.5,3.8,16.0,77.0
37.3909309,140.3965114,70.0,13.0,1.5,3.8,16.0,70.0
37.7669407,140.4494579,109.0,5.0,1.5,3.8,10.4,109.0
37.3909309,140.3965114,91.0,13.0,1.5,3.8,16.0,91.0
37.7669407,140.4494579,133.0,5.0,1.5,3.8,10.4,133.0
35.6718388,139.7551457,29.0,17.0,1.5,18.6,12.1,29.0
35.6718388,139.7551457,31.0,17.0,1.5,18.6,12.1,31.0
37.6399941,140.9503931,84.0,9.0,1.5,1.0,27.2,84.0
37.3935821,140.3435799,44.0,34.0,1.5,8.4,20.0,44.0
37.7669407,140.4494579,71.0,5.0,1.5,3.8,10.4,71.0
37.3935821,140.3435799,66.0,34.0,1.5,8.4,20.0,66.0
37.3935821,140.3435799,86.0,34.0,1.5,8.4,20.0,86.0
37.3935821,140.3435799,72.0,34.0,1.5,8.4,20.0,72.0
37.7669407,140.4494579,145.0,5.0,1.5,3.8,10.4,145.0
37.3909309,140.3965114,128.0,13.0,1.5,3.8,16.0,128.0
37.7669407,140.4494579,46.0,5.0,1.5,3.8,10.4,46.0
37.3935821,140.3435799,59.0,34.0,1.5,8.4,20.0,59.0
37.3935821,140.3435799,79.0,34.0,1.5,8.4,20.0,79.0
35.7140031,139.407832,24.0,8.0,1.5,5.6,8.0,24.0
35.7749158,139.3357916,35.0,4.0,1.5,4.7,10.4,35.0
35.7384532,139.3269266,31.0,10.0,1.5,3.8,10.4,31.0
35.6867078,139.7081686,29.0,24.0,1.5,13.9,9.6,29.0
35.6818819,139.4322254,19.0,6.0,1.5,11.2,24.8,19.0
37.3909309,140.3965114,63.0,13.0,1.5,3.8,16.0,63.0
37.3909309,140.3965114,55.0,13.0,1.5,3.8,16.0,55.0
37.3909309,140.3965114,46.0,13.0,1.5,3.8,16.0,46.0
37.3909309,140.3965114,34.0,13.0,1.5,3.8,16.0,34.0
37.3909309,140.3965114,28.0,13.0,1.5,3.8,16.0,28.0
37.3935821,140.3435799,56.0,34.0,1.5,8.4,20.0,56.0
37.3935821,140.3435799,48.0,34.0,1.5,8.4,20.0,48.0
37.3909309,140.3965114,55.0,13.0,1.5,3.8,16.0,55.0
37.3909309,140.3965114,54.0,13.0,1.5,3.8,16.0,54.0
37.1271061,140.2016157,60.0,13.0,1.5,1.9,14.5,60.0
37.1271061,140.2016157,80.0,13.0,1.5,1.9,14.5,80.0
37.3909309,140.3965114,41.0,13.0,1.5,3.8,16.0,41.0
37.2657039,140.9983584,183.0,5.0,1.5,1.0,21.6,183.0
37.0582877,140.8851541,48.0,21.0,1.5,1.0,24.8,48.0
35.6414629,139.6981712,34.0,19.0,1.5,21.3,13.6,34.0
35.6414629,139.6981712,26.0,19.0,1.5,21.3,13.6,26.0
34.06653,-118.22676,38.0,56.0,0.5,24.2,15.2,38.0
35.4268139,140.3009496,15.6,38.0,1.5,2.8,4.8,15.6
35.4268139,140.3009496,10.6,38.0,1.5,2.8,4.8,10.6
35.6718388,139.7551457,100.0,17.0,1.5,18.6,12.1,100.0
35.4268139,140.3009496,13.8,38.0,1.5,2.8,4.8,13.8
38.8577,-77.05922,26.0,23.0,0.2,2.7,13.9,26.0
35.4268139,140.3009496,14.6,38.0,1.5,2.8,4.8,14.6
34.06653,-118.22676,36.0,56.0,0.5,24.2,15.2,36.0
38.8577,-77.05922,27.0,23.0,0.2,2.7,13.9,27.0
42.3584308,-71.0597732,39.0,30.0,0.3,13.0,13.6,39.0
35.4268139,140.3009496,17.8,38.0,1.5,2.8,4.8,17.8
34.06653,-118.22676,41.0,56.0,0.5,24.2,15.2,41.0
36.9632779,140.8926893,34.0,21.0,1.5,4.7,18.4,34.0
38.8577,-77.05922,21.0,23.0,0.2,2.7,13.9,21.0
53.638199,9.997419,27.0,63.0,1.6,16.0,1.3,27.0
53.59235,10.053724,28.0,61.0,1.6,27.5,1.3,28.0
53.59235,10.053724,32.0,61.0,1.6,27.5,1.3,32.0
35.6718388,139.7551457,29.0,17.0,1.5,18.6,12.1,29.0
37.6399941,140.9503931,73.4,9.0,1.5,1.0,27.2,73.4
37.6399941,140.9503931,0.11,9.0,1.5,1.0,27.2,0.11
38.5645859,141.1776082,20.0,4.0,1.5,1.0,22.4,20.0
38.5645859,141.1776082,25.0,4.0,1.5,1.0,22.4,25.0
38.2803505,140.9716479,31.0,9.0,2.9,1.9,1.6,31.0
38.2803505,140.9716479,31.0,9.0,2.9,1.9,1.6,31.0
34.06653,-118.22676,37.0,56.0,0.5,24.2,15.2,37.0
35.897778,14.489444,20.0,57.0,0.5,21.0,24.4,20.0
35.897778,14.489444,15.0,57.0,0.5,21.0,24.4,15.0
35.897778,14.489444,17.0,57.0,0.5,21.0,24.4,17.0
38.1105276,140.8671492,20.0,13.0,4.3,2.8,2.4,20.0
38.1745501,140.8894105,25.0,13.0,4.3,2.8,2.4,25.0
38.1745501,140.8894105,37.0,13.0,4.3,2.8,2.4,37.0
38.2648415,140.9762899,23.0,5.0,1.5,1.0,0.8,23.0
38.2648415,140.9762899,27.0,5.0,1.5,1.0,0.8,27.0
38.2648415,140.9762899,21.0,5.0,1.5,1.0,0.8,21.0
38.2648415,140.9762899,19.0,5.0,1.5,1.0,0.8,19.0
38.2648415,140.9762899,25.0,5.0,1.5,1.0,0.8,25.0
37.6399941,140.9503931,26.0,9.0,1.5,1.0,27.2,26.0
37.6399941,140.9503931,41.0,9.0,1.5,1.0,27.2,41.0
37.6399941,140.9503931,39.0,9.0,1.5,1.0,27.2,39.0
38.2515087,140.8823163,28.0,9.0,2.9,1.9,1.6,28.0
30.3544356,-97.7602554,26.0,53.0,0.2,1.9,31.2,26.0
30.3544356,-97.7602554,29.0,53.0,0.2,1.9,31.2,29.0
30.3544356,-97.7602554,28.0,53.0,0.2,1.9,31.2,28.0
30.3544356,-97.7602554,25.0,53.0,0.2,1.9,31.2,25.0
37.6399941,140.9503931,73.4,9.0,1.5,1.0,27.2,73.4
35.6867078,139.7081686,36.0,10.0,1.5,7.5,17.6,36.0
35.6867078,139.7081686,35.0,24.0,1.5,13.9,9.6,35.0
37.7669407,140.4494579,105.0,5.0,1.5,3.8,10.4,105.0
37.6399941,140.9503931,274.0,9.0,1.5,1.0,27.2,274.0
37.6399941,140.9503931,72.0,9.0,1.5,1.0,27.2,72.0
37.6399941,140.9503931,74.0,9.0,1.5,1.0,27.2,74.0
35.6639824,139.6979483,51.0,16.0,1.5,13.9,13.6,51.0
37.6399941,140.9503931,99.0,9.0,1.5,1.0,27.2,99.0
37.6399941,140.9503931,68.0,9.0,1.5,1.0,27.2,68.0
37.6399941,140.9503931,81.0,9.0,1.5,1.0,27.2,81.0
37.6399941,140.9503931,65.0,9.0,1.5,1.0,27.2,65.0
37.6399941,140.9503931,91.0,9.0,1.5,1.0,27.2,91.0
37.6399941,140.9503931,72.0,9.0,1.5,1.0,27.2,72.0
37.6399941,140.9503931,80.0,9.0,1.5,1.0,27.2,80.0
37.6399941,140.9503931,69.0,9.0,1.5,1.0,27.2,69.0
37.6399941,140.9503931,324.0,9.0,1.5,1.0,27.2,324.0
37.7669407,140.4494579,116.0,5.0,1.5,3.8,10.4,116.0
37.6399941,140.9503931,64.0,9.0,1.5,1.0,27.2,64.0
37.6399941,140.9503931,151.0,9.0,1.5,1.0,27.2,151.0
37.6399941,140.9503931,135.0,9.0,1.5,1.0,27.2,135.0
37.6399941,140.9503931,106.0,9.0,1.5,1.0,27.2,106.0
37.7669407,140.4494579,162.0,5.0,1.5,3.8,10.4,162.0
37.7669407,140.4494579,86.0,5.0,1.5,3.8,10.4,86.0
37.6399941,140.9503931,144.0,9.0,1.5,1.0,27.2,144.0
37.6399941,140.9503931,71.0,9.0,1.5,1.0,27.2,71.0
37.6399941,140.9503931,59.0,9.0,1.5,1.0,27.2,59.0
37.6399941,140.9503931,67.0,9.0,1.5,1.0,27.2,67.0
37.6399941,140.9503931,70.0,9.0,1.5,1.0,27.2,70.0
37.6399941,140.9503931,70.0,9.0,1.5,1.0,27.2,70.0
39.6444335,141.949893,44.0,17.0,1.5,1.9,6.4,44.0
39.6444335,141.949893,36.0,17.0,1.5,1.9,6.4,36.0
39.6444335,141.949893,41.0,17.0,1.5,1.9,6.4,41.0
39.6444335,141.949893,45.0,17.0,1.5,1.9,6.4,45.0
39.6444335,141.949893,41.0,17.0,1.5,1.9,6.4,41.0
39.6444335,141.949893,38.0,17.0,1.5,1.9,6.4,38.0
40.72545,-74.05229,32.0,39.0,1.5,34.3,1.0,32.0
40.72545,-74.05229,42.0,39.0,1.5,34.3,1.0,42.0
40.72545,-74.05229,18.0,39.0,1.5,34.3,1.0,18.0
39.2652004,141.8474746,34.0,9.0,1.5,1.0,6.4,34.0
39.2652004,141.8474746,43.0,9.0,1.5,1.0,6.4,43.0
39.2652004,141.8474746,47.0,9.0,1.5,1.0,6.4,47.0
38.9029263,141.5706975,41.0,17.0,5.8,3.8,3.2,41.0
38.9029263,141.5706975,33.0,17.0,5.8,3.8,3.2,33.0
38.9029263,141.5706975,25.0,17.0,5.8,3.8,3.2,25.0
37.3909309,140.3965114,56.0,25.0,1.5,4.7,20.8,56.0
34.7184738,137.5316173,38.0,10.0,1.5,5.6,16.8,38.0
34.7184738,137.5316173,30.0,10.0,1.5,5.6,16.8,30.0
34.7184738,137.5316173,31.0,10.0,1.5,5.6,16.8,31.0
34.7184738,137.5316173,21.0,10.0,1.5,5.6,16.8,21.0
34.7184738,137.5316173,26.0,10.0,1.5,5.6,16.8,26.0
34.7252537,137.447835,81.0,1.0,1.5,4.7,16.0,81.0
34.7184738,137.5316173,46.0,10.0,1.5,5.6,16.8,46.0
34.7184738,137.5316173,25.0,10.0,1.5,5.6,16.8,25.0
34.7184738,137.5316173,28.0,10.0,1.5,5.6,16.8,28.0
34.7184738,137.5316173,36.0,10.0,1.5,5.6,16.8,36.0
34.8031458,137.5560801,26.0,21.0,1.5,1.9,23.3,26.0
34.8031458,137.5560801,28.0,21.0,1.5,1.9,23.3,28.0
34.8031458,137.5560801,24.0,21.0,1.5,1.9,23.3,24.0
34.9115975,137.5062776,21.0,8.0,1.5,2.8,12.8,21.0
34.9115975,137.5062776,56.0,8.0,1.5,2.8,12.8,56.0
34.7924365,137.7920888,28.0,5.0,1.5,1.9,20.8,28.0
34.7924365,137.7920888,59.0,5.0,1.5,1.9,20.8,59.0
35.1163276,138.5952823,35.0,21.0,1.5,3.8,15.2,35.0
35.1845562,138.6860939,26.0,34.0,1.5,5.6,16.0,26.0
34.6223426,136.0917954,46.0,38.0,1.5,3.8,5.6,46.0
34.6223426,136.0917954,41.0,38.0,1.5,3.8,5.6,41.0
34.6228563,137.1083528,44.0,10.0,4.3,7.5,23.3,44.0
37.6399941,140.9503931,56.0,21.0,1.5,3.8,11.2,56.0
37.6399941,140.9503931,40.0,21.0,1.5,3.8,11.2,40.0
37.6399941,140.9503931,57.0,21.0,1.5,3.8,11.2,57.0
37.6399941,140.9503931,50.0,21.0,1.5,3.8,11.2,50.0
37.6399941,140.9503931,192.0,21.0,1.5,3.8,11.2,192.0
37.3909309,140.3965114,52.0,25.0,1.5,4.7,20.8,52.0
37.3909309,140.3965114,47.0,25.0,1.5,4.7,20.8,47.0
35.6718388,139.7551457,47.0,34.0,1.5,11.2,19.2,47.0
35.6718388,139.7551457,52.0,34.0,1.5,11.2,19.2,52.0
35.7193411,139.7347261,45.0,21.0,1.5,10.2,23.3,45.0
35.692745,139.7680749,46.0,38.0,1.5,6.5,19.2,46.0
35.692745,139.7680749,46.0,38.0,1.5,6.5,19.2,46.0
35.7781352,140.3208469,44.0,42.0,1.5,6.5,16.0,44.0
35.70954990000001,139.9226579,59.0,25.0,1.5,10.2,16.8,59.0
52.420277777778,12.552222222222,20.0,70.0,0.6,9.6,1.3,20.0
42.3584308,-71.0597732,30.0,17.0,0.2,14.9,10.4,30.0
34.538545,135.559833,48.0,21.0,1.5,10.2,13.6,48.0
34.5307004,135.5015024,40.0,42.0,1.5,8.4,13.6,40.0
34.6680619,135.5973239,32.0,21.0,1.5,15.8,8.0,32.0
34.5742828,135.5974765,35.0,17.0,1.5,5.6,12.8,35.0
42.263877,-71.794186,31.0,57.0,0.6,27.8,24.8,31.0
37.6399941,140.9503931,69.0,21.0,1.5,3.8,11.2,69.0
34.7140894,135.2298688,49.0,21.0,1.5,7.5,17.6,49.0
34.7140894,135.2298688,31.0,21.0,1.5,7.5,17.6,31.0
34.690083,135.1955112,34.0,38.0,1.5,12.1,23.3,34.0
34.6937378,135.5021651,39.0,30.0,5.8,13.9,9.6,39.0
34.7140894,135.2298688,42.0,21.0,1.5,7.5,17.6,42.0
37.4940417,139.925646,38.0,25.0,1.5,4.7,4.8,38.0
36.9632779,140.8926893,31.0,25.0,1.5,4.7,14.5,31.0
37.7669407,140.4494579,41.0,5.0,1.5,3.8,8.0,41.0
37.7669407,140.4494579,40.0,5.0,1.5,3.8,8.0,40.0
35.692745,139.7680749,33.0,10.0,1.5,9.3,19.2,33.0
35.692745,139.7680749,17.0,10.0,1.5,9.3,19.2,17.0
35.6639824,139.6979483,23.0,9.0,1.5,9.3,20.0,23.0
35.6718388,139.7551457,31.0,13.0,1.5,12.1,19.2,31.0
38.5375472,141.1677349,40.0,9.0,2.9,1.9,1.6,40.0
38.2515087,140.8823163,30.0,30.0,10.0,6.5,5.6,30.0
38.2515087,140.8823163,38.0,30.0,10.0,6.5,5.6,38.0
37.1271061,140.2016157,33.0,13.0,1.5,1.9,22.4,33.0
35.9886828,139.6542987,25.0,46.0,1.5,6.5,12.8,25.0
35.6867078,139.7081686,37.0,11.0,1.5,8.4,18.4,37.0
35.692745,139.7680749,31.0,10.0,1.5,9.3,19.2,31.0
35.692745,139.7680749,20.0,10.0,1.5,9.3,19.2,20.0
35.692745,139.7680749,28.0,10.0,1.5,9.3,19.2,28.0
35.692745,139.7680749,25.0,10.0,1.5,9.3,19.2,25.0
37.3935821,140.3435799,92.0,30.0,1.5,3.8,9.6,92.0
30.3544356,-97.7602554,31.0,34.0,0.2,0.8,33.6,31.0
35.4770927,139.6293724,38.0,25.0,2.9,5.6,20.0,38.0
35.4653608,139.6114939,47.0,55.0,2.9,8.4,18.4,47.0
35.4516456,139.5853695,40.0,25.0,2.9,6.5,17.6,40.0
35.5449367,139.5710302,26.0,10.0,2.9,6.5,17.6,26.0
35.4347922,139.6102338,41.0,30.0,2.9,6.5,20.8,41.0
35.4770927,139.6293724,22.0,25.0,2.9,5.6,20.0,22.0
35.6351587,139.5704251,29.0,9.0,1.5,9.3,12.1,29.0
35.6639824,139.6979483,43.0,10.0,1.5,6.5,20.8,43.0
35.7384532,139.3269266,35.0,9.0,1.5,4.7,5.6,35.0
35.7140031,139.407832,38.0,10.0,1.5,11.2,4.0,38.0
37.4940417,139.925646,35.0,30.0,1.5,3.8,4.8,35.0
37.3935821,140.3435799,90.0,30.0,1.5,3.8,9.6,90.0
37.3935821,140.3435799,74.0,30.0,1.5,3.8,9.6,74.0
37.3935821,140.3435799,55.0,30.0,1.5,3.8,9.6,55.0
30.3544356,-97.7602554,29.0,34.0,0.2,0.8,33.6,29.0
30.3544356,-97.7602554,44.0,34.0,0.2,0.8,33.6,44.0
30.3544356,-97.7602554,48.0,34.0,0.2,0.8,33.6,48.0
35.4653608,139.6114939,32.0,55.0,2.9,8.4,18.4,32.0
35.4653608,139.6114939,55.0,55.0,2.9,8.4,18.4,55.0
35.5449367,139.5710302,35.0,10.0,2.9,6.5,17.6,35.0
35.3574404,139.5719462,31.0,17.0,1.5,5.6,20.8,31.0
35.4437078,139.6380256,37.0,34.0,2.9,6.5,24.1,37.0
35.4653608,139.6114939,32.0,55.0,2.9,8.4,18.4,32.0
35.4653608,139.6114939,29.0,55.0,2.9,8.4,18.4,29.0
35.4770927,139.6293724,45.0,25.0,2.9,5.6,20.0,45.0
35.4770927,139.6293724,35.0,25.0,2.9,5.6,20.0,35.0
36.9632779,140.8926893,33.0,25.0,1.5,2.8,20.0,33.0
35.7140031,139.407832,27.0,10.0,1.5,11.2,4.0,27.0
35.7140031,139.407832,37.0,10.0,1.5,11.2,4.0,37.0
35.6818819,139.4322254,53.0,9.0,1.5,10.2,24.8,53.0
35.6622228,139.4280321,39.0,10.0,1.5,9.3,24.8,39.0
35.6348734,139.4321221,24.0,9.0,1.5,8.4,8.8,24.0
35.665852,139.6129633,39.0,10.0,1.5,13.0,12.1,39.0
35.6622228,139.4280321,33.0,10.0,1.5,9.3,24.8,33.0
35.6818819,139.4322254,35.0,9.0,1.5,10.2,24.8,35.0
35.4437078,139.6380256,45.0,34.0,2.9,6.5,24.1,45.0
35.3342179,139.404233,29.0,21.0,1.5,7.5,9.6,29.0
35.3342179,139.404233,44.0,21.0,1.5,7.5,9.6,44.0
35.3728393,139.3847442,20.0,7.0,1.5,7.5,8.8,20.0
35.3728393,139.3847442,36.0,7.0,1.5,7.5,8.8,36.0
35.7798,139.5559271,38.0,42.0,1.5,12.1,4.8,38.0
37.3909309,140.3965114,76.0,34.0,1.5,5.6,12.8,76.0
37.3935821,140.3435799,75.0,30.0,1.5,3.8,9.6,75.0
37.3935821,140.3435799,83.0,30.0,1.5,3.8,9.6,83.0
37.3935821,140.3435799,62.0,30.0,1.5,3.8,9.6,62.0
37.3909309,140.3965114,65.0,34.0,1.5,5.6,12.8,65.0
37.4940417,139.925646,37.0,30.0,1.5,3.8,4.8,37.0
37.4940417,139.925646,27.0,30.0,1.5,3.8,4.8,27.0
37.4940417,139.925646,31.0,30.0,1.5,3.8,4.8,31.0
37.4940417,139.925646,41.0,30.0,1.5,3.8,4.8,41.0
37.4940417,139.925646,35.0,30.0,1.5,3.8,4.8,35.0
37.3909309,140.3965114,72.0,34.0,1.5,5.6,12.8,72.0
37.6399941,140.9503931,82.2,13.0,1.5,1.9,15.2,82.2
35.5556333,140.3696476,40.0,17.0,1.5,4.7,20.0,40.0
35.5556333,140.3696476,33.0,17.0,1.5,4.7,20.0,33.0
36.9632779,140.8926893,34.0,25.0,1.5,2.8,20.0,34.0
35.5556333,140.3696476,36.0,17.0,1.5,4.7,20.0,36.0
35.5556333,140.3696476,38.0,17.0,1.5,4.7,20.0,38.0
35.5556333,140.3696476,32.0,17.0,1.5,4.7,20.0,32.0
35.5556333,140.3696476,26.0,17.0,1.5,4.7,20.0,26.0
37.1271061,140.2016157,44.0,13.0,1.5,1.0,22.4,44.0
36.9689393,140.0549511,55.0,9.0,1.5,2.8,21.6,55.0
36.9689393,140.0549511,78.0,9.0,1.5,2.8,21.6,78.0
37.3935821,140.3435799,42.0,30.0,1.5,3.8,9.6,42.0
37.4940417,139.925646,42.0,30.0,1.5,3.8,4.8,42.0
37.4940417,139.925646,38.0,30.0,1.5,3.8,4.8,38.0
37.4940417,139.925646,42.0,30.0,1.5,3.8,4.8,42.0
36.0478419,139.8145212,35.0,59.0,1.5,5.6,16.0,35.0
36.7265597,139.6810036,62.0,13.0,1.5,1.9,19.2,62.0
36.7265597,139.6810036,41.0,13.0,1.5,1.9,19.2,41.0
36.7265597,139.6810036,40.0,13.0,1.5,1.9,19.2,40.0
36.7265597,139.6810036,40.0,13.0,1.5,1.9,19.2,40.0
37.4940417,139.925646,37.0,30.0,1.5,3.8,4.8,37.0
37.2009339,139.7813062,41.0,21.0,1.5,4.7,3.2,41.0
37.2009339,139.7813062,30.0,21.0,1.5,4.7,3.2,30.0
37.2009339,139.7813062,34.0,21.0,1.5,4.7,3.2,34.0
37.4940417,139.925646,46.0,25.0,1.5,4.7,4.8,46.0
35.9114415,140.0500351,47.0,57.0,1.5,6.5,9.6,47.0
35.8439634,139.9717984,55.0,21.0,1.5,10.2,8.8,55.0
36.6572377,140.1479037,34.0,9.0,1.5,1.0,4.8,34.0
36.385224,140.2375014,38.0,13.0,1.5,2.8,4.8,38.0
36.203447,140.2849447,41.0,30.0,1.5,3.8,10.4,41.0
36.384685,139.8775758,50.0,13.0,1.5,9.3,2.4,50.0
36.7265597,139.6810036,48.0,17.0,1.5,1.9,16.8,48.0
36.7265597,139.6810036,45.0,17.0,1.5,1.9,16.8,45.0
36.7265597,139.6810036,60.0,17.0,1.5,1.9,16.8,60.0
34.9646366,136.1644589,40.0,17.0,1.5,2.8,8.8,40.0
34.9646366,136.1644589,37.0,17.0,1.5,2.8,8.8,37.0
35.1294637,136.1076666,48.0,34.0,1.5,12.1,0.8,48.0
34.9557755,135.9087496,34.0,38.0,1.5,2.8,11.2,34.0
35.0127231,135.9609275,34.0,25.0,1.5,12.1,10.4,34.0
35.0155142,135.9523671,21.0,25.0,1.5,6.5,14.5,21.0
35.001867,135.8649958,44.0,17.0,1.5,7.5,9.6,44.0
34.9557755,135.9087496,33.0,38.0,1.5,2.8,11.2,33.0
35.0127231,135.9609275,39.0,25.0,1.5,12.1,10.4,39.0
35.0127231,135.9609275,39.0,25.0,1.5,12.1,10.4,39.0
35.1267777,136.0944626,62.0,2.0,1.5,8.4,24.1,62.0
35.1267777,136.0944626,61.0,2.0,1.5,8.4,24.1,61.0
35.1267777,136.0944626,60.0,2.0,1.5,8.4,24.1,60.0
35.1294637,136.1076666,37.0,34.0,1.5,12.1,0.8,37.0
35.1294637,136.1076666,32.0,34.0,1.5,12.1,0.8,32.0
35.1267777,136.0944626,46.0,2.0,1.5,8.4,24.1,46.0
35.0633088,135.9856885,35.0,42.0,1.5,6.5,9.6,35.0
35.1143517,135.9190926,43.0,21.0,1.5,3.8,11.2,43.0
35.1143517,135.9190926,33.0,21.0,1.5,3.8,11.2,33.0
35.1143517,135.9190926,41.0,21.0,1.5,3.8,11.2,41.0
35.1143517,135.9190926,30.0,21.0,1.5,3.8,11.2,30.0
35.1143517,135.9190926,33.0,21.0,1.5,3.8,11.2,33.0
35.1143517,135.9190926,44.0,21.0,1.5,3.8,11.2,44.0
35.1143517,135.9190926,31.0,21.0,1.5,3.8,11.2,31.0
35.251985,136.240778,29.0,17.0,1.5,2.8,11.2,29.0
35.251985,136.240778,44.0,17.0,1.5,2.8,11.2,44.0
35.251985,136.240778,35.0,17.0,1.5,2.8,11.2,35.0
35.251985,136.240778,39.0,17.0,1.5,2.8,11.2,39.0
35.251985,136.240778,28.0,17.0,1.5,2.8,11.2,28.0
38.2717202,140.7760749,27.0,5.0,1.5,2.8,3.2,27.0
38.2717202,140.7760749,32.0,5.0,1.5,2.8,3.2,32.0
38.2964107,140.8387486,31.0,13.0,4.3,2.8,2.4,31.0
38.2717202,140.7760749,26.0,5.0,1.5,2.8,3.2,26.0
38.2717202,140.7760749,27.0,5.0,1.5,2.8,3.2,27.0
38.2717202,140.7760749,27.0,5.0,1.5,2.8,3.2,27.0
35.8624488,140.0773899,43.0,42.0,1.5,5.6,13.6,43.0
35.7126486,139.9589522,37.0,38.0,1.5,8.4,15.2,37.0
37.0582877,140.8851541,54.0,38.0,1.5,1.0,16.8,54.0
35.9026539,139.9608333,46.0,21.0,1.5,8.4,12.1,46.0
37.0582877,140.8851541,49.0,38.0,1.5,1.0,16.8,49.0
35.6007639,139.7526768,48.0,7.0,1.5,5.6,22.4,48.0
37.2657039,140.9983584,230.0,8.0,1.5,1.9,15.2,230.0
35.4653608,139.6114939,41.0,55.0,2.9,8.4,18.4,41.0
36.7739411,140.7328416,39.0,9.0,1.5,7.5,17.6,39.0
37.2657039,140.9983584,71.0,8.0,1.5,1.9,15.2,71.0
36.3923877,140.4259494,43.0,7.0,1.5,4.7,8.8,43.0
36.6015342,140.6511442,47.0,11.0,1.5,5.6,17.6,47.0
37.0582877,140.8851541,46.0,38.0,1.5,1.0,16.8,46.0
37.0582877,140.8851541,72.0,38.0,1.5,1.0,16.8,72.0
37.0582877,140.8851541,72.0,38.0,1.5,1.0,16.8,72.0
36.0478419,139.8145212,41.0,59.0,1.5,5.6,16.0,41.0
36.0706952,140.1909628,58.0,34.0,1.5,6.5,9.6,58.0
34.5619594,136.5404087,46.0,25.0,1.5,1.0,29.6,46.0
35.0616775,136.6728446,47.0,30.0,1.5,3.8,20.8,47.0
34.6223426,136.0917954,49.0,25.0,1.5,1.0,9.6,49.0
34.8404712,136.4547702,31.0,21.0,1.5,1.9,25.6,31.0
34.3290287,136.8242772,39.0,25.0,1.5,1.9,28.9,39.0
33.7761431,130.9798992,39.0,9.0,2.9,3.8,25.6,39.0
33.7761431,130.9798992,37.0,9.0,2.9,3.8,25.6,37.0
33.7761431,130.9798992,54.0,9.0,2.9,3.8,25.6,54.0
41.92466736,8.73567581,57.0,71.0,1.0,9.3,17.3,57.0
41.92466736,8.73567581,61.0,71.0,1.0,9.3,17.3,61.0
35.6639824,139.6979483,27.0,25.0,1.5,5.6,20.8,27.0
35.6639824,139.6979483,33.0,25.0,1.5,5.6,20.8,33.0
35.6639824,139.6979483,37.0,25.0,1.5,5.6,20.8,37.0
35.6718388,139.7551457,26.0,34.0,1.5,7.5,23.3,26.0
35.6718388,139.7551457,20.0,34.0,1.5,7.5,23.3,20.0
33.7761431,130.9798992,21.0,30.0,1.5,10.2,22.4,21.0
33.7761431,130.9798992,27.0,30.0,1.5,10.2,22.4,27.0
33.7761431,130.9798992,46.0,30.0,1.5,10.2,22.4,46.0
35.6718388,139.7551457,27.0,14.0,1.5,11.2,19.2,27.0
34.06653,-118.22676,37.0,52.0,0.5,6.5,52.0,37.0
41.92466736,8.73567581,52.0,68.0,1.0,8.2,9.8,52.0
41.92466736,8.73567581,36.0,68.0,1.0,8.2,9.8,36.0
41.92466736,8.73567581,44.0,68.0,1.0,8.2,9.8,44.0
41.92466736,8.73567581,42.0,68.0,1.0,8.2,9.8,42.0
41.92466736,8.73567581,56.0,68.0,1.0,8.2,9.8,56.0
41.92466736,8.73567581,51.0,68.0,1.0,8.2,9.8,51.0
35.6080359,139.6144752,39.0,7.0,1.5,20.4,18.4,39.0
35.6080359,139.6144752,36.0,7.0,1.5,20.4,18.4,36.0
35.6639824,139.6979483,28.0,10.0,1.5,6.5,20.8,28.0
35.6639824,139.6979483,41.0,10.0,1.5,6.5,20.8,41.0
35.6639824,139.6979483,28.0,10.0,1.5,6.5,20.8,28.0
35.6718388,139.7551457,32.0,14.0,1.5,11.2,19.2,32.0
35.6718388,139.7551457,27.0,14.0,1.5,11.2,19.2,27.0
35.6718388,139.7551457,12.0,14.0,1.5,11.2,19.2,12.0
35.6080359,139.6144752,33.0,7.0,1.5,20.4,18.4,33.0
37.2657039,140.9983584,229.0,8.0,1.5,1.9,15.2,229.0
